Entity,Type,PageRank,Community_ID
motor deficiency,Phenotype,0.00014272507194833733,9
motor regression,Phenotype,0.00014272507194833733,9
motor unit degeneration,Phenotype,0.00014272507194833733,9
moyamoya syndrome,Disease,0.00014272507194833733,9
multiple organ systems,Phenotype,0.00014272507194833733,9
multisystem dysfunction,Phenotype,0.00014272507194833733,9
multisystem phenotype,Phenotype,0.00014272507194833733,9
muscle synergies,Phenotype,0.00014272507194833733,9
muscle waste,Phenotype,0.00014272507194833733,9
near-complete loss of motor function,Phenotype,0.00014272507194833733,9
neurodevelopmental challenges,Phenotype,0.00014272507194833733,9
neurogenic damage,Phenotype,0.00014272507194833733,9
"neurogenic features of groups of atrophic fibers, fiber-type grouping, and pyknotic nuclear clumps associated with fibers with rimmed vacuoles",Phenotype,0.00014272507194833733,9
night-time waking,Phenotype,0.00014272507194833733,9
no horizontal spatial-numerical associations,Phenotype,0.00014272507194833733,9
nocturnal noninvasive ventilation,Phenotype,0.00014272507194833733,9
non-ambulant,Phenotype,0.00014272507194833733,8
nonmotor neuronal and nonneural pathologies,Phenotype,0.00014272507194833733,9
norepinephrine,Phenotype,0.00014272507194833733,8
normal cTnT values,Phenotype,0.00014272507194833733,9
nutritional deterioration,Phenotype,0.00014272507194833733,9
nutritional problems,Phenotype,0.00014272507194833733,9
oropharyngeal swallow function deficits,Phenotype,0.00014272507194833733,9
orthopedic problems,Phenotype,0.00014272507194833733,9
orthopedic surgery,Phenotype,0.00014272507194833733,9
orthotics/orthoses,Phenotype,0.00014272507194833733,9
oxidative stress in cardiomyocytes,Phenotype,0.00014272507194833733,9
p62/SQSTM1,Protein,0.00014272507194833733,9
pain hypersensitivity,Phenotype,0.00014272507194833733,9
pain or discomfort,Phenotype,0.00014272507194833733,9
peripheral circulation disturbances,Phenotype,0.00014272507194833733,9
pharyngeal residue,Phenotype,0.00014272507194833733,9
poor sleep efficiency,Phenotype,0.00014272507194833733,9
poor weight gain with growth failure,Phenotype,0.00014272507194833733,9
pre-ganglionic sympathetic neurons unaffected,Phenotype,0.00014272507194833733,9
prenatal death,Phenotype,0.00014272507194833733,9
preserved deltoid muscle,Phenotype,0.00014272507194833733,9
prevalent abdominal contribution,Phenotype,0.00014272507194833733,9
progressive motoneuron cell loss,Phenotype,0.00014272507194833733,9
progressive neuromuscular disorder,Phenotype,0.00014272507194833733,9
progressive proximally accentuated muscle weakness,Phenotype,0.00014272507194833733,9
prolonged SDTC,Phenotype,0.00014272507194833733,9
prolonged refractoriness,Phenotype,0.00014272507194833733,9
prolonged total time to eat,Phenotype,0.00014272507194833733,9
pulmonary morbidity,Phenotype,0.00014272507194833733,9
qMRI,Phenotype,0.00014272507194833733,8
raised respiratory rate,Phenotype,0.00014272507194833733,9
reduced COX1 levels,Phenotype,0.00014272507194833733,9
reduced EAAT1,Protein,0.00014272507194833733,9
reduced NRG1 expression,Phenotype,0.00014272507194833733,9
reduced chondroblast number,Phenotype,0.00014272507194833733,9
reduced expression of early neural progenitor markers,Phenotype,0.00014272507194833733,9
reduced mitochondrial porin levels,Phenotype,0.00014272507194833733,9
reduced motor repertoire,Phenotype,0.00014272507194833733,9
reduced muscle mass,Phenotype,0.00014272507194833733,9
reduced neurite outgrowth rate,Phenotype,0.00014272507194833733,9
reduced optoacoustic signal in muscle tissue,Phenotype,0.00014272507194833733,8
reduced respiratory function,Phenotype,0.00014272507194833733,9
reduced succinate dehydrogenase complex subunit A levels,Phenotype,0.00014272507194833733,9
reduction of A2 and A3 indexes,Phenotype,0.00014272507194833733,9
reduction of percentage of A3 subtypes,Phenotype,0.00014272507194833733,9
reduction of tendon reflexes,Phenotype,0.00014272507194833733,9
regression of acquired neurodevelopmental milestones,Phenotype,0.00014272507194833733,9
relative stability,Phenotype,0.00014272507194833733,9
respiratory and bulbar dysfunction,Phenotype,0.00014272507194833733,9
respiratory compromise,Phenotype,0.00014272507194833733,9
reverse split-hand phenomenon,Phenotype,0.00014272507194833733,9
sagittal plane deformities,Phenotype,0.00014272507194833733,9
severe cardiomyopathy,Phenotype,0.00014272507194833733,9
severe involvement of iliopsoas,Phenotype,0.00014272507194833733,9
severe involvement of quadriceps femoris,Phenotype,0.00014272507194833733,9
severe malnutrition,Phenotype,0.00014272507194833733,9
shorter endurance time,Phenotype,0.00014272507194833733,9
silent aspiration,Phenotype,0.00014272507194833733,9
sleep disorders,Phenotype,0.00014272507194833733,9
sleep disturbances,Phenotype,0.00014272507194833733,9
sleep satisfaction,Phenotype,0.00014272507194833733,9
slower conduction velocity,Phenotype,0.00014272507194833733,9
slower metabolism of acetaminophen,Phenotype,0.00014272507194833733,9
smaller cardiac ventricles,Phenotype,0.00014272507194833733,9
snoring,Phenotype,0.00014272507194833733,9
social communication vulnerability,Phenotype,0.00014272507194833733,9
social-cognitive and responsibility aspects of adaptive functioning,Phenotype,0.00014272507194833733,9
spared diaphragm,Phenotype,0.00014272507194833733,9
spinal surgery,Phenotype,0.00014272507194833733,46
spinobulbar muscular atrophy,Disease,0.00014272507194833733,9
structural heart defects,Phenotype,0.00014272507194833733,9
swallowing issues,Phenotype,0.00014272507194833733,9
systemic multisystem abnormalities,Phenotype,0.00014272507194833733,9
temporomandibular contracture,Phenotype,0.00014272507194833733,9
testis growth retardation,Phenotype,0.00014272507194833733,9
tetraventricular hydrocephalus,Phenotype,0.00014272507194833733,9
thinning of the interventricular septum,Phenotype,0.00014272507194833733,9
thoracoabdominal paradox,Phenotype,0.00014272507194833733,9
tracheostomies,Phenotype,0.00014272507194833733,9
variable supine length,Phenotype,0.00014272507194833733,9
venous thromboembolism,Phenotype,0.00014272507194833733,9
ventilatory support required by 12 months,Phenotype,0.00014272507194833733,9
voice issues,Phenotype,0.00014272507194833733,9
weak sucking power,Phenotype,0.00014272507194833733,9
weakness of respiratory and bulbar muscles,Phenotype,0.00014272507194833733,9
H4 acetylation,Phenotype,0.00014264066943058847,3
SMN1 2 + 0 carriers,Variant,0.00014261033007263954,1
elevated mean 24-hour heart rate,Phenotype,0.0001426053523954481,9
stable fasciculation potential frequency,Phenotype,0.0001426053523954481,9
altered cytoskeletal organisation,Phenotype,0.00014254549261900345,9
progressive peripheral motor and sensory axonal degeneration,Phenotype,0.00014254000767701929,10
glucose homeostasis,Phenotype,0.00014253333669342135,12
alpha-COP,Protein,0.00014252416553177635,17
consanguinity,Phenotype,0.0001424257730661142,9
deep Q waves,Phenotype,0.0001424257730661142,9
delays in diagnosis,Phenotype,0.0001424257730661142,9
downregulated Sm-site containing mRNAs,Phenotype,0.0001424257730661142,9
forced vital capacity improvement,Phenotype,0.0001424257730661142,9
gastrostomy feeding,Phenotype,0.0001424257730661142,9
gene expression differences,Phenotype,0.0001424257730661142,9
heart failure due to septal defects,Phenotype,0.0001424257730661142,9
impaired recruitment of functional release sites,Phenotype,0.0001424257730661142,9
impaired removal of secretions,Phenotype,0.0001424257730661142,9
incomplete molecular specialization,Phenotype,0.0001424257730661142,9
low bone mineral density in lateral distal femur,Phenotype,0.0001424257730661142,9
lower physical component score,Phenotype,0.0001424257730661142,9
motor neuron recruitment,Phenotype,0.0001424257730661142,9
oculomotor abnormalities,Phenotype,0.0001424257730661142,9
poor weight gain,Phenotype,0.0001424257730661142,9
sarcopenia,Phenotype,0.0001424257730661142,9
septal defects,Phenotype,0.0001424257730661142,9
thin neck-wide epiphysis,Phenotype,0.0001424257730661142,9
vascular defects,Phenotype,0.0001424257730661142,9
SMN2 splicing defect,Variant,0.00014235707468102609,13
constrained neurotransmitter release,Phenotype,0.00014230605351322494,9
lower mental component score,Phenotype,0.00014230605351322494,9
reduced presynaptic reserve,Phenotype,0.00014230605351322494,9
motor neuron soma loss,Phenotype,0.0001422347729717202,3
mixed axonal and demyelinating neuropathy,Phenotype,0.0001421796996507559,1
respiratory defects,Phenotype,0.0001421696823915763,5
E87N,Variant,0.0001421324173074144,1
5 types,Variant,0.0001420067546310018,9
Autonomic Nervous System disorders,Phenotype,0.0001420067546310018,9
Diabetes mellitus type 1,Disease,0.0001420067546310018,9
EOMES,Gene,0.0001420067546310018,9
ICU,Phenotype,0.0001420067546310018,9
MetS,Phenotype,0.0001420067546310018,15
NMJ structure and function,Phenotype,0.0001420067546310018,9
NOVA1 expression,Phenotype,0.0001420067546310018,9
PCH1,Phenotype,0.0001420067546310018,0
PLZF,Protein,0.0001420067546310018,9
Perceived fatigue,Phenotype,0.0001420067546310018,15
SMA cases,Phenotype,0.0001420067546310018,9
SMA health outcomes,Phenotype,0.0001420067546310018,9
TBX21,Gene,0.0001420067546310018,9
VTE,Phenotype,0.0001420067546310018,9
aberrant glucose metabolism,Phenotype,0.0001420067546310018,9
abnormal cognitive performance,Phenotype,0.0001420067546310018,9
abnormal muscle structure of the submental and tongue muscles,Phenotype,0.0001420067546310018,9
abnormalities of the cardiac outflow tract,Phenotype,0.0001420067546310018,9
activity limitations,Phenotype,0.0001420067546310018,9
advanced cognitive capacity,Phenotype,0.0001420067546310018,9
altered GABAergic neurotransmission,Phenotype,0.0001420067546310018,9
approved treatments,Drug,0.0001420067546310018,9
asymmetric onset of weakness,Phenotype,0.0001420067546310018,9
autophagy impairment,Phenotype,0.0001420067546310018,9
benign ventricular arrhythmias,Phenotype,0.0001420067546310018,9
beta III-tubulin,Protein,0.0001420067546310018,2
biomarkers,Phenotype,0.0001420067546310018,9
blood retention in heart,Phenotype,0.0001420067546310018,9
callosal hypoplasia,Phenotype,0.0001420067546310018,9
cardiac complications,Phenotype,0.0001420067546310018,9
cardiovascular dysfunction,Phenotype,0.0001420067546310018,9
causal therapies,Drug,0.0001420067546310018,9
cerebral palsy,Disease,0.0001420067546310018,9
changes in skeletal muscle,Phenotype,0.0001420067546310018,9
changes in the spinal cord,Phenotype,0.0001420067546310018,9
chronic hypercapnic respiratory failure,Phenotype,0.0001420067546310018,9
congenital myasthenic syndrome,Phenotype,0.0001420067546310018,9
cytotoxicity,Phenotype,0.0001420067546310018,9
decreased muscle quality,Phenotype,0.0001420067546310018,9
decreased snRNP assembly activity,Phenotype,0.0001420067546310018,9
defective spliceosomes,Phenotype,0.0001420067546310018,9
deficiency in mRNA localization,Phenotype,0.0001420067546310018,9
depolarized action potential threshold,Phenotype,0.0001420067546310018,9
diaphragm thickening reduction,Phenotype,0.0001420067546310018,9
difficult airway anatomy,Phenotype,0.0001420067546310018,9
diminished bone health,Phenotype,0.0001420067546310018,9
disturbed utilization of free fatty acids,Phenotype,0.0001420067546310018,9
dural sac termination at higher level,Phenotype,0.0001420067546310018,9
endocytosis decrease,Phenotype,0.0001420067546310018,9
euglycemic ketoacidosis,Phenotype,0.0001420067546310018,9
fatiguability,Phenotype,0.0001420067546310018,9
financial constraints,Phenotype,0.0001420067546310018,9
first drugs,Drug,0.0001420067546310018,9
fracturing of the neurites,Phenotype,0.0001420067546310018,9
functional and intelligible speech,Phenotype,0.0001420067546310018,9
gamete development abnormalities,Phenotype,0.0001420067546310018,9
gastro-oesophageal reflux,Phenotype,0.0001420067546310018,9
gene-specific therapies,Drug,0.0001420067546310018,24
healthcare resource utilisation,Phenotype,0.0001420067546310018,9
heterotopic neurons in the lateral funiculus,Phenotype,0.0001420067546310018,9
higher Apo B/Apo A1 ratio,Phenotype,0.0001420067546310018,9
higher LDL/HDL ratio,Phenotype,0.0001420067546310018,9
higher cold pain threshold,Phenotype,0.0001420067546310018,9
higher healthcare utilization,Phenotype,0.0001420067546310018,9
hyperactivated ER stress pathway,Phenotype,0.0001420067546310018,9
hypercoagulability,Phenotype,0.0001420067546310018,9
hypothyroidism,Phenotype,0.0001420067546310018,9
iPSCs,Phenotype,0.0001420067546310018,9
impaired myogenic maturation,Phenotype,0.0001420067546310018,9
increased fat accretion,Phenotype,0.0001420067546310018,9
increased fracture incidence,Phenotype,0.0001420067546310018,9
increased ketone production,Phenotype,0.0001420067546310018,9
increasing disease burden,Phenotype,0.0001420067546310018,9
infection,Phenotype,0.0001420067546310018,9
lack of S100 positive perisynaptic Schwann cells,Phenotype,0.0001420067546310018,9
lamin A/C dysregulation,Phenotype,0.0001420067546310018,9
language,Phenotype,0.0001420067546310018,9
larger warm dispersion,Phenotype,0.0001420067546310018,9
liability of neuronal degeneration,Phenotype,0.0001420067546310018,9
limb hypotonia,Phenotype,0.0001420067546310018,9
limited endurance and ambulatory capacity,Phenotype,0.0001420067546310018,9
lipid abnormalities,Phenotype,0.0001420067546310018,9
long thin neck,Phenotype,0.0001420067546310018,9
low density of metaphyseal bone,Phenotype,0.0001420067546310018,9
lower excitatory synaptic activity,Phenotype,0.0001420067546310018,9
memory,Phenotype,0.0001420067546310018,9
microdysgenesis in the white matter of the frontal lobe,Phenotype,0.0001420067546310018,9
mild paresis of the right elbow extension,Phenotype,0.0001420067546310018,9
minor spliceosome,Protein,0.0001420067546310018,9
molecular changes in cell division and cartilage remodeling,Phenotype,0.0001420067546310018,9
motor circuit dysfunction,Phenotype,0.0001420067546310018,9
motor cortical and cerebellar abnormalities,Phenotype,0.0001420067546310018,9
motor unit model,Phenotype,0.0001420067546310018,9
need of permanent ventilation,Phenotype,0.0001420067546310018,9
nerve contusion,Phenotype,0.0001420067546310018,9
neurodevelopmental differences,Phenotype,0.0001420067546310018,9
neurogenic EMG changes,Phenotype,0.0001420067546310018,9
neurogenic scoliosis,Phenotype,0.0001420067546310018,9
neurological drugs,Drug,0.0001420067546310018,9
neurotransmitter release reduction,Phenotype,0.0001420067546310018,9
novel therapies,Drug,0.0001420067546310018,9
numbness in the right upper limb,Phenotype,0.0001420067546310018,9
nutritional optimization,Phenotype,0.0001420067546310018,9
orthopedic symptoms,Phenotype,0.0001420067546310018,9
paralogous gene,Gene,0.0001420067546310018,9
paraspinal muscle involvement,Phenotype,0.0001420067546310018,9
pathological changes of the neuromuscular junction,Phenotype,0.0001420067546310018,9
patient genetics,Phenotype,0.0001420067546310018,9
pelvic asymmetry,Phenotype,0.0001420067546310018,9
perinatal death,Phenotype,0.0001420067546310018,9
peripheral denervation,Phenotype,0.0001420067546310018,9
plasma p-tau181,Protein,0.0001420067546310018,9
poor practical adaptive skills,Phenotype,0.0001420067546310018,9
premature delivery,Phenotype,0.0001420067546310018,9
proinflammatory cytokines,Protein,0.0001420067546310018,9
prolonged P-R interval,Phenotype,0.0001420067546310018,9
prolonged hospitalisation,Phenotype,0.0001420067546310018,9
pulmonary infection,Phenotype,0.0001420067546310018,9
reduced D50,Phenotype,0.0001420067546310018,9
reduced c-Kit positive cells,Phenotype,0.0001420067546310018,9
reduced right bicipital and tricipital reflexes,Phenotype,0.0001420067546310018,9
reduced survival without invasive ventilation,Phenotype,0.0001420067546310018,9
reduced volume of cerebellar lobule X,Phenotype,0.0001420067546310018,9
reproductive challenges,Phenotype,0.0001420067546310018,9
respirator dependence,Phenotype,0.0001420067546310018,9
respiratory depression,Phenotype,0.0001420067546310018,9
round epiphysis,Phenotype,0.0001420067546310018,9
severe COVID-19,Phenotype,0.0001420067546310018,9
severe SMA,Phenotype,0.0001420067546310018,9
skeletal muscle defects,Phenotype,0.0001420067546310018,9
sleep deprivation,Phenotype,0.0001420067546310018,9
sleep problems,Phenotype,0.0001420067546310018,9
sleep-related hypoventilation,Phenotype,0.0001420067546310018,9
small diameter of long-bone shafts,Phenotype,0.0001420067546310018,9
smaller capacitance,Phenotype,0.0001420067546310018,9
sodium current density,Phenotype,0.0001420067546310018,9
spatial language,Phenotype,0.0001420067546310018,9
spleen pathology,Phenotype,0.0001420067546310018,9
suffering,Phenotype,0.0001420067546310018,9
swallowing disorders,Phenotype,0.0001420067546310018,9
swelling legs,Phenotype,0.0001420067546310018,9
symmetrical weakening of muscle strength,Phenotype,0.0001420067546310018,9
taurine reduction,Phenotype,0.0001420067546310018,9
therapeutic developments,Phenotype,0.0001420067546310018,9
thinned muscle shape,Phenotype,0.0001420067546310018,9
thoraco-lumbar spinal fusions,Phenotype,0.0001420067546310018,9
top 10 genes,Gene,0.0001420067546310018,9
type I,Phenotype,0.0001420067546310018,16
vertical saccade velocity,Phenotype,0.0001420067546310018,9
virus-mediated gene therapy,Drug,0.0001420067546310018,0
vital capacity,Phenotype,0.0001420067546310018,9
2+0 genotype,Variant,0.00014198700735440958,1
CHP1,Protein,0.00014188721211201856,6
falling,Phenotype,0.00014164759597233407,9
multi-systemic health impact,Phenotype,0.00014164759597233407,9
nerve remodeling,Phenotype,0.00014164759597233407,9
no correlation between migration percentage and acetabular width to epiphysis width,Phenotype,0.00014164759597233407,9
oral aversion,Phenotype,0.00014164759597233407,9
oxidative metabolites elimination clearance,Phenotype,0.00014164759597233407,9
sulfate formation clearance,Phenotype,0.00014164759597233407,9
impaired locomotion,Phenotype,0.00014164525540014301,0
necrotizing enterocolitis,Phenotype,0.00014157134515969472,13
ubiquitination degradation of YBX1,Phenotype,0.00014153053780355094,17
cardiotoxicity,Phenotype,0.00014151414321026914,13
FABP3,Gene,0.0001415080932251705,1
HDL-like particles,Protein,0.00014134829709011096,9
IgA nephropathy,Disease,0.00014134829709011096,9
Schwann cell function,Phenotype,0.00014134829709011096,9
aberrant splicing of U12-dependent introns,Phenotype,0.00014134829709011096,9
abnormal sensorimotor experience,Phenotype,0.00014134829709011096,9
achromatic neurons in the anterior horn of the lumbar segment,Phenotype,0.00014134829709011096,9
airway difficulties,Phenotype,0.00014134829709011096,9
catecholaminergic synapse loss,Phenotype,0.00014134829709011096,9
clinical findings,Phenotype,0.00014134829709011096,9
cortical neuron function,Phenotype,0.00014134829709011096,9
decreased expression of actin cytoskeleton regulators,Phenotype,0.00014134829709011096,9
decreased performance in social situations,Phenotype,0.00014134829709011096,9
decreased smooth muscle size,Phenotype,0.00014134829709011096,9
delayed wound healing,Phenotype,0.00014134829709011096,9
demyelinating process,Phenotype,0.00014134829709011096,9
dilated cardiomyopathy,Disease,0.00014134829709011096,9
early neurological signs,Phenotype,0.00014134829709011096,9
elevated brain natriuretic peptide,Phenotype,0.00014134829709011096,9
functional performance,Phenotype,0.00014134829709011096,9
genotype-phenotype variation,Variant,0.00014134829709011096,9
global hyporeflexia,Phenotype,0.00014134829709011096,9
gray matter atrophy of cerebellar lobule IX,Phenotype,0.00014134829709011096,9
impaired cognitive performances,Phenotype,0.00014134829709011096,9
impairment in feces excretion,Phenotype,0.00014134829709011096,9
intragenic mutations,Variant,0.00014134829709011096,9
liver involvement,Phenotype,0.00014134829709011096,9
loss of individual autonomy,Phenotype,0.00014134829709011096,9
lower limb dysfunction,Phenotype,0.00014134829709011096,9
motor unit reserve capacity,Phenotype,0.00014134829709011096,9
nocturnal BiPAP,Phenotype,0.00014134829709011096,9
osteoporosis,Phenotype,0.00014134829709011096,9
overall IQ,Phenotype,0.00014134829709011096,9
persistence of ketogenesis,Phenotype,0.00014134829709011096,9
pleural effusion,Phenotype,0.00014134829709011096,9
ppFVC,Phenotype,0.00014134829709011096,9
pressure-related soft tissue injuries,Phenotype,0.00014134829709011096,9
proteostatic dysfunction,Phenotype,0.00014134829709011096,9
rare supraventricular premature beats,Phenotype,0.00014134829709011096,9
reduced bladder mass,Phenotype,0.00014134829709011096,9
reduced calcium response,Phenotype,0.00014134829709011096,9
respiratory muscle function,Phenotype,0.00014134829709011096,9
sexual dysfunction,Phenotype,0.00014134829709011096,9
small spleens,Phenotype,0.00014134829709011096,9
spasticity,Phenotype,0.00014134829709011096,9
spondylodesis,Phenotype,0.00014134829709011096,9
technology dependence,Phenotype,0.00014134829709011096,9
terminal respiratory complications,Phenotype,0.00014134829709011096,9
tongue atrophy with fasciculations,Phenotype,0.00014134829709011096,9
weakened knee and ankle tendon reflexes,Phenotype,0.00014134829709011096,9
wheelchair dependency,Phenotype,0.00014134829709011096,9
survival time,Phenotype,0.0001413169855879715,3
aggressive phenotypes,Phenotype,0.00014126827838003176,8
muscle destruction,Phenotype,0.00014126827838003176,8
"cognitive, language, and behavioural delays",Phenotype,0.00014110885798433243,9
occipital horns,Phenotype,0.0001411059579759887,2
vanishing spinal motoneurons,Phenotype,0.00014096629880685515,0
MLPA,Phenotype,0.00014062997977277544,9
neurodevelopmental difficulties,Phenotype,0.00014062997977277544,9
single plex PCR,Phenotype,0.00014062997977277544,9
rhombencephalosynapsis,Phenotype,0.00014056017976544832,0
muscle pathology,Phenotype,0.00014046694086803022,6
lower CMAP,Phenotype,0.0001402195765084436,7
hemolytic anemia,Phenotype,0.0001402140913783629,13
Sam68,Protein,0.0001401515757977686,7
class II molar relationship,Phenotype,0.0001400151194619794,16
enlarged overjet,Phenotype,0.0001400151194619794,16
posterior crossbite,Phenotype,0.0001400151194619794,16
DNA,Gene,0.00013997152223188455,9
acetabular dysplasia,Phenotype,0.00013997152223188455,9
altered cortical-spinal interactions,Phenotype,0.00013997152223188455,9
anoxic brain damage,Phenotype,0.00013997152223188455,9
bilateral global cortical atrophy,Phenotype,0.00013997152223188455,9
bronchial wall thickening,Phenotype,0.00013997152223188455,9
changes in the liver,Phenotype,0.00013997152223188455,9
diffuse calvarial hyperostosis,Phenotype,0.00013997152223188455,9
hypoxemic cardiac arrest,Phenotype,0.00013997152223188455,9
increased LOP,Phenotype,0.00013997152223188455,9
loss of balance,Phenotype,0.00013997152223188455,9
mucus plugging,Phenotype,0.00013997152223188455,9
parenchymal changes,Phenotype,0.00013997152223188455,9
pathological alterations,Phenotype,0.00013997152223188455,9
refractive issues,Phenotype,0.00013997152223188455,9
renal impairment,Phenotype,0.00013997152223188455,9
risk of severe COVID-19 symptoms,Phenotype,0.00013997152223188455,9
strabismus,Phenotype,0.00013997152223188455,9
stumbling,Phenotype,0.00013997152223188455,9
wheelchair-bound,Phenotype,0.00013997152223188455,9
number of gems,Phenotype,0.00013970984912507002,1
sleep study parameters,Phenotype,0.00013948242548416688,15
haemolytic anemia,Phenotype,0.0001392583356925353,13
impaired cell cycle of neuronal progenitors,Phenotype,0.00013904136637245363,0
silent carrier genotype,Phenotype,0.0001389788498930848,1
milder-than-predicted SMA phenotypes,Phenotype,0.00013892923028716427,17
good outcome,Phenotype,0.00013883047510331533,8
less favourable outcome,Phenotype,0.00013883047510331533,8
truncated Rit1 transcript,Variant,0.00013871602817923395,24
esotropia,Phenotype,0.00013859474737365815,9
reduced cross-sectional area at C7,Phenotype,0.00013859474737365815,9
smooth pursuit gain,Phenotype,0.00013859474737365815,9
sperm concentration,Phenotype,0.00013856564875916428,8
c-Fos,Protein,0.0001384706398631232,10
perineuronal net,Phenotype,0.00013840547125971251,1
autonomous ambulation,Phenotype,0.00013836272161563213,16
Smn null allele,Variant,0.00013826806491453903,17
distribution defect,Phenotype,0.00013801089213373938,0
hypertension,Phenotype,0.00013796208775862067,13
peak flow,Phenotype,0.00013782349892552876,18
phenotypic variability in SMA Type 2 subtypes,Phenotype,0.00013760467642260837,1
T2 values of the left orbital part of superior frontal gyrus,Phenotype,0.0001375593344110121,8
T2 values of the right olfactory cortex,Phenotype,0.0001375593344110121,8
clinical phenotype differences,Phenotype,0.00013736260350729373,5
glutamate,Phenotype,0.0001373470961755796,10
feeding efficiency,Phenotype,0.00013729127545805228,13
severe motor and respiratory impairment,Phenotype,0.00013727365638407902,0
Notch dysregulation,Phenotype,0.00013721797251543176,9
pathogenic risk factor,Phenotype,0.0001372053209781132,1
intramuscular fat fraction,Phenotype,0.00013718332742865947,8
hSMN2 expression,Phenotype,0.00013703988283950884,9
exon 7 retention,Phenotype,0.00013700309468274,13
stability,Phenotype,0.0001370004554009298,12
hand/finger extension-flexion function,Phenotype,0.00013699486605011447,8
mitochondrial health,Phenotype,0.00013671761549781896,9
CAG-repeat expansion,Variant,0.00013656386584385947,25
serious liver injury,Phenotype,0.00013646996081520928,13
stable motor function,Phenotype,0.00013641063139907696,8
ceramide synthase 1,Protein,0.00013638456590703778,0
motoneuron function,Phenotype,0.00013633654208374533,15
white myofibres,Phenotype,0.00013629600773570235,9
positive motor response,Phenotype,0.00013628576468705902,13
vocal cord paralysis,Phenotype,0.00013623025422218957,5
genetic variation,Variant,0.00013610710113521902,9
U2AF large subunit,Protein,0.00013609891299201223,1
fast skeletal troponin,Protein,0.00013609891299201223,0
motor amplitude response of the tibial nerve,Phenotype,0.00013609891299201223,9
p.Q353X,Variant,0.00013609891299201223,0
PLEKHG5,Gene,0.00013609381908406148,0
Aromatic l-amino acid decarboxylase deficiency,Disease,0.00013597037080530995,32
osteoclast differentiation,Phenotype,0.00013592275367926726,74
sleep architecture,Phenotype,0.0001359048550490673,9
hand velocity,Phenotype,0.00013590105743365,9
neuro-muscular function,Phenotype,0.00013585488529662505,7
SMN SMA-causing alleles,Variant,0.0001358213912862015,17
Ubiquitin-adenylating ability,Phenotype,0.0001358213912862015,106
decannulation,Phenotype,0.0001358213912862015,9
endothelial cell dysfunction,Phenotype,0.0001358213912862015,108
increased nuclear rigidity,Phenotype,0.0001358213912862015,145
death or permanent invasive ventilation,Phenotype,0.00013579994671057572,8
genomic instability,Phenotype,0.00013579994671057572,9
neuromuscular transmission reliability,Phenotype,0.00013579994671057572,15
mild disease,Phenotype,0.00013579175723223619,1
mitochondrial turnover and dynamics,Phenotype,0.00013579175723223619,9
neurodevelopmental outcome,Phenotype,0.00013579175723223619,9
SMN1 compound heterozygous mutations,Variant,0.0001357430038582371,9
preexisting neutralizing antibodies,Phenotype,0.00013569396519599668,188
severe types of SMA,Disease,0.00013569396519599668,87
Fas recruitment,Phenotype,0.0001356928324923633,17
neuronal function,Phenotype,0.00013569127047919545,122
KDSR,Protein,0.0001356888703327408,9
I121N,Variant,0.00013568844091613758,0
alpha motor neurons,Protein,0.0001356427682246433,9
assembly-defective snRNAs,Phenotype,0.00013564163551014758,52
endothelial cell health,Phenotype,0.00013564163551014758,108
lower attention performance,Phenotype,0.00013564163551014758,166
diagnostic journeys,Phenotype,0.00013556540282218496,84
motoneuron death,Phenotype,0.00013556482684814092,17
GABARAP,Protein,0.00013551420512938168,60
Kv2.1,Protein,0.00013551420512938168,8
SMARD,Phenotype,0.00013551420512938168,5
TBLH BMD Z-scores,Phenotype,0.00013551420512938168,8
alternative splicing of SMN2,Phenotype,0.00013551420512938168,7
autosomal-recessive distal spinal muscular atrophy,Phenotype,0.00013551420512938168,60
axonal truncation and branching phenotype,Phenotype,0.00013551420512938168,45
bulbar function deterioration,Phenotype,0.00013551420512938168,16
c.303+1-7GTAATAT>AC,Variant,0.00013551420512938168,5
camptocormia,Phenotype,0.00013551420512938168,0
cellular senescence,Phenotype,0.00013551420512938168,10
condition,Phenotype,0.00013551420512938168,100
delayed microtubule re-polymerization and abnormal mitotic spindles,Phenotype,0.00013551420512938168,103
maximal isometric strength,Phenotype,0.00013551420512938168,8
neurite growth,Phenotype,0.00013551420512938168,9
nuclear localization,Phenotype,0.00013551420512938168,94
number of motoneurons,Phenotype,0.00013551420512938168,100
physical QoL,Phenotype,0.00013551420512938168,9
protein stability,Phenotype,0.00013551420512938168,94
reduced ACDase activity,Phenotype,0.00013551420512938168,0
reduced polymerized alpha-tubulin,Phenotype,0.00013551420512938168,103
sensory nerve degeneration,Phenotype,0.00013551420512938168,147
stress response,Phenotype,0.00013551420512938168,5
sympathetic hyperactivity,Phenotype,0.00013551420512938168,147
growth rate,Phenotype,0.00013550923067664992,6
appointment wait times,Phenotype,0.00013546300743657837,84
beta-thalassemia,Disease,0.0001354137153650953,9
H3,Protein,0.00013538929033910587,9
male reproductive organ development,Phenotype,0.000135387094724462,17
UES function,Phenotype,0.00013538677474861575,16
"higher language, verbal fluency, and memory performance",Phenotype,0.00013538677474861575,166
behavioural benefit,Phenotype,0.00013533713977956788,122
NCALD,Gene,0.0001353360268609644,45
genetically and phenotypically more homogeneous,Phenotype,0.00013533444506276667,87
lymphoid pathology,Phenotype,0.00013533444506276667,8
standing participation,Phenotype,0.00013533444506276667,15
